id_fact,id_tiempo,id_pais,id_ciudad,id_red,id_equipo,sentimiento,hashtag,interacciones,alcance,compartidos,respuestas,ratio_compartidos
347,152,9,20,5,9,Positivo,#RumboAlMundial,107,905,15,9,0.1402
348,27,9,19,2,19,Negativo,#VamosSeleccion,456,4803,87,67,0.1908
349,340,12,26,3,19,Positivo,#VamosSeleccion,92,985,21,8,0.2283
350,357,7,14,3,4,Positivo,#FutbolTotal,706,7208,134,125,0.1898
351,7,10,21,2,13,Negativo,#VamosSeleccion,299,2809,52,44,0.1739
352,360,11,24,2,10,Positivo,#DiaDePartido,176,2094,22,20,0.125
353,28,5,11,2,17,Positivo,#RumboAlMundial,66,535,3,7,0.0455
354,74,1,3,1,19,Positivo,#GoleoElEquipo,36,440,2,4,0.0556
355,196,14,30,5,20,Negativo,#VamosSeleccion,20,228,3,3,0.15
356,360,2,4,5,9,Neutro,#VamosSeleccion,66,961,3,5,0.0455
357,190,7,14,1,6,Positivo,#VamosSeleccion,42,618,6,1,0.1429
358,237,4,9,2,7,Neutro,#RumboAlMundial,375,4208,36,65,0.096
359,111,11,23,1,10,Positivo,#Mundial2026,105,1344,14,13,0.1333
360,191,15,31,2,14,Positivo,#Campeones,104,1443,14,3,0.1346
361,299,9,19,2,1,Neutro,#Campeones,163,1746,20,9,0.1227
362,20,4,9,1,16,Neutro,#VamosSeleccion,524,6346,31,75,0.0592
363,7,1,2,2,20,Positivo,#FutbolTotal,165,1869,30,26,0.1818
364,15,4,10,1,16,Positivo,#Mundial2026,133,1124,22,7,0.1654
365,158,7,14,1,20,Neutro,#FanaticoDelFutbol,93,910,9,10,0.0968
366,323,7,15,4,6,Positivo,#DiaDePartido,197,2006,31,27,0.1574
367,217,2,5,2,10,Positivo,#Mundial2026,478,5193,40,23,0.0837
368,351,12,26,2,19,Negativo,#FutbolTotal,67,736,12,11,0.1791
369,249,2,6,1,18,Positivo,#GoleoElEquipo,81,1049,10,2,0.1235
370,225,6,13,4,8,Negativo,#FutbolTotal,327,3611,22,28,0.0673
371,105,2,6,2,1,Positivo,#RumboAlMundial,28,260,5,0,0.1786
372,54,2,4,1,14,Neutro,#VamosSeleccion,808,7639,115,73,0.1423
373,314,5,11,2,17,Positivo,#Mundial2026,41,336,6,6,0.1463
374,280,12,25,2,19,Neutro,#Mundial2026,40,587,6,2,0.15
375,77,2,4,4,13,Positivo,#Mundial2026,220,2379,49,20,0.2227
376,184,6,13,1,2,Positivo,#FanaticoDelFutbol,130,1222,23,17,0.1769
377,114,5,11,1,8,Positivo,#VamosSeleccion,78,1168,7,2,0.0897
378,171,13,27,3,13,Positivo,#GoleoElEquipo,353,4275,39,46,0.1105
379,207,3,8,3,19,Positivo,#VamosSeleccion,302,4122,59,24,0.1954
380,22,11,23,4,10,Negativo,#DiaDePartido,109,1198,13,8,0.1193
381,227,7,16,2,18,Positivo,#RumboAlMundial,587,8159,146,29,0.2487
382,183,13,27,1,17,Positivo,#FutbolTotal,183,1831,26,32,0.1421
383,306,10,22,1,12,Positivo,#Mundial2026,311,2772,22,27,0.0707
384,295,3,7,2,7,Positivo,#FutbolTotal,65,714,3,8,0.0462
385,316,5,12,5,14,Neutro,#VamosSeleccion,70,569,9,5,0.1286
386,361,5,11,5,18,Negativo,#VamosSeleccion,90,877,8,14,0.0889
387,85,1,1,5,20,Neutro,#DiaDePartido,868,11194,94,149,0.1083
388,63,9,19,3,14,Negativo,#RumboAlMundial,65,535,6,4,0.0923
389,281,2,4,4,10,Positivo,#VamosSeleccion,126,1884,11,6,0.0873
390,341,7,16,1,18,Neutro,#Mundial2026,133,1664,20,7,0.1504
391,90,7,14,5,12,Neutro,#FutbolTotal,51,547,7,7,0.1373
392,111,9,20,1,8,Positivo,#DiaDePartido,117,1652,17,11,0.1453
393,307,5,12,1,7,Neutro,#Mundial2026,194,1656,34,19,0.1753
394,196,6,13,5,13,Positivo,#Mundial2026,45,409,6,5,0.1333
395,117,6,13,1,10,Positivo,#Mundial2026,342,5098,39,23,0.114
396,282,7,15,3,6,Positivo,#FanaticoDelFutbol,86,857,9,5,0.1047
397,147,9,20,1,20,Positivo,#Mundial2026,224,3261,52,39,0.2321
398,200,2,6,1,7,Positivo,#FutbolTotal,60,867,5,3,0.0833
399,316,5,11,4,17,Positivo,#FutbolTotal,205,1951,45,10,0.2195
400,91,7,15,3,4,Negativo,#FutbolTotal,278,2348,14,43,0.0504
401,285,13,28,1,4,Neutro,#FutbolTotal,96,1374,13,12,0.1354
402,198,1,1,4,3,Positivo,#FutbolTotal,471,4105,90,60,0.1911
403,319,10,21,5,12,Negativo,#FutbolTotal,118,1222,7,14,0.0593
404,171,13,28,1,16,Negativo,#Mundial2026,24,317,3,3,0.125
405,82,5,11,5,9,Negativo,#FanaticoDelFutbol,87,1015,21,14,0.2414
406,274,1,1,4,17,Negativo,#FutbolTotal,173,1690,26,27,0.1503
407,316,7,15,1,5,Neutro,#Campeones,704,7256,36,44,0.0511
408,31,4,10,5,2,Positivo,#VamosSeleccion,1470,16562,305,223,0.2075
409,163,5,11,5,18,Positivo,#DiaDePartido,29,357,2,3,0.069
410,309,4,9,4,15,Negativo,#VamosSeleccion,132,1793,8,16,0.0606
411,365,9,19,1,9,Positivo,#FutbolTotal,865,9940,84,89,0.0971
412,36,2,4,1,1,Positivo,#RumboAlMundial,334,3053,71,11,0.2126
413,263,11,23,1,5,Negativo,#FutbolTotal,275,2900,55,27,0.2
414,41,1,2,1,19,Positivo,#FanaticoDelFutbol,177,2593,32,7,0.1808
415,141,1,3,5,17,Positivo,#Mundial2026,167,1962,15,5,0.0898
416,336,4,10,3,16,Positivo,#FanaticoDelFutbol,131,1910,20,19,0.1527
417,146,12,25,5,19,Neutro,#FutbolTotal,205,2569,34,33,0.1659
418,54,1,1,1,1,Neutro,#VamosSeleccion,596,6245,120,56,0.2013
419,114,5,11,1,17,Positivo,#DiaDePartido,25,228,6,3,0.24
420,265,4,10,2,15,Positivo,#DiaDePartido,159,1487,36,15,0.2264
421,322,5,11,1,18,Negativo,#VamosSeleccion,287,2379,64,9,0.223
422,204,10,22,5,17,Negativo,#Mundial2026,631,6390,63,35,0.0998
423,120,1,1,1,3,Negativo,#FutbolTotal,1393,19036,217,172,0.1558
424,322,4,10,1,15,Negativo,#GoleoElEquipo,2047,24979,201,83,0.0982
425,179,6,13,2,20,Neutro,#GoleoElEquipo,179,2350,11,19,0.0615
426,78,5,12,1,19,Negativo,#VamosSeleccion,85,1237,4,10,0.0471
427,173,5,11,3,9,Negativo,#VamosSeleccion,173,2336,42,3,0.2428
428,10,1,1,2,1,Neutro,#VamosSeleccion,1521,20686,121,161,0.0796
429,160,8,18,3,11,Positivo,#Mundial2026,726,7981,47,105,0.0647
430,242,7,14,1,7,Positivo,#GoleoElEquipo,287,2392,57,18,0.1986
431,209,1,2,4,5,Neutro,#FanaticoDelFutbol,311,3371,15,19,0.0482
432,210,1,1,5,3,Neutro,#RumboAlMundial,230,1919,47,15,0.2043
433,119,6,13,5,18,Neutro,#FutbolTotal,516,7121,118,58,0.2287
434,308,12,25,3,19,Negativo,#DiaDePartido,722,6723,175,124,0.2424
435,292,7,16,4,7,Neutro,#Mundial2026,464,5372,36,60,0.0776
436,29,15,32,5,17,Positivo,#Campeones,507,6532,44,43,0.0868
437,115,13,27,3,18,Positivo,#FanaticoDelFutbol,883,7877,198,33,0.2242
438,259,2,6,1,5,Positivo,#Mundial2026,506,5372,74,42,0.1462
439,336,7,15,5,5,Positivo,#DiaDePartido,381,3353,94,53,0.2467
440,357,10,21,2,12,Positivo,#FutbolTotal,142,1349,19,20,0.1338
441,193,9,19,4,7,Negativo,#RumboAlMundial,82,787,20,14,0.2439
442,190,10,22,2,20,Positivo,#DiaDePartido,576,4729,134,85,0.2326
443,336,3,8,2,16,Positivo,#GoleoElEquipo,151,2205,22,11,0.1457
444,159,7,16,5,6,Neutro,#Campeones,38,541,4,5,0.1053
445,283,10,21,2,13,Positivo,#Mundial2026,48,422,3,1,0.0625
446,169,14,29,5,7,Neutro,#VamosSeleccion,874,8960,105,32,0.1201
447,32,1,2,1,1,Negativo,#Mundial2026,110,1437,8,12,0.0727
448,161,7,15,1,1,Negativo,#FutbolTotal,253,2258,45,31,0.1779
449,322,5,11,5,17,Neutro,#FutbolTotal,1061,12965,105,178,0.099
450,162,5,12,4,17,Negativo,#DiaDePartido,521,4974,85,17,0.1631
451,248,12,25,5,19,Positivo,#Campeones,107,1096,14,9,0.1308
452,329,9,20,4,8,Neutro,#Mundial2026,441,4250,28,70,0.0635
453,36,4,9,4,16,Neutro,#VamosSeleccion,622,8087,41,47,0.0659
454,312,3,8,1,18,Positivo,#Mundial2026,551,5852,94,93,0.1706
455,258,13,27,4,10,Neutro,#RumboAlMundial,65,965,12,9,0.1846
456,114,15,31,3,20,Positivo,#FanaticoDelFutbol,1393,11941,203,141,0.1457
457,53,4,10,1,16,Neutro,#FanaticoDelFutbol,28,311,3,4,0.1071
458,323,9,20,5,9,Positivo,#FanaticoDelFutbol,179,2416,12,16,0.067
459,56,1,2,1,1,Negativo,#RumboAlMundial,273,2897,58,15,0.2125
460,117,14,30,3,14,Negativo,#Mundial2026,1611,14557,260,140,0.1614
461,173,6,13,1,5,Positivo,#DiaDePartido,255,2314,31,13,0.1216
462,39,7,14,2,4,Neutro,#VamosSeleccion,1053,10268,105,125,0.0997
463,151,5,12,1,8,Neutro,#RumboAlMundial,80,751,15,10,0.1875
464,8,6,13,2,14,Positivo,#RumboAlMundial,288,3802,37,15,0.1285
465,155,7,16,2,12,Neutro,#FanaticoDelFutbol,440,4596,48,18,0.1091
466,30,7,15,4,4,Positivo,#DiaDePartido,337,5006,36,52,0.1068
467,97,4,10,1,5,Neutro,#VamosSeleccion,633,8405,33,103,0.0521
468,47,11,23,4,11,Neutro,#FanaticoDelFutbol,39,567,2,2,0.0513
469,364,4,9,1,16,Neutro,#VamosSeleccion,32,276,6,3,0.1875
470,35,2,5,2,17,Positivo,#DiaDePartido,525,6795,70,35,0.1333
471,119,3,8,2,16,Neutro,#Campeones,270,3500,41,6,0.1519
472,308,4,10,1,4,Positivo,#FanaticoDelFutbol,3697,37927,695,611,0.188
473,349,1,1,5,1,Positivo,#Campeones,612,8891,88,53,0.1438
474,203,10,22,3,17,Positivo,#DiaDePartido,119,1084,17,11,0.1429
475,277,12,26,4,19,Positivo,#DiaDePartido,135,1765,7,23,0.0519
476,230,5,11,1,17,Positivo,#VamosSeleccion,185,2476,29,15,0.1568
477,50,14,30,5,7,Positivo,#VamosSeleccion,55,657,7,8,0.1273
478,337,7,14,2,4,Positivo,#FutbolTotal,88,918,12,3,0.1364
479,85,4,10,2,15,Positivo,#DiaDePartido,436,5194,44,68,0.1009
480,294,1,1,2,2,Positivo,#FanaticoDelFutbol,50,710,10,3,0.2
481,217,8,17,5,9,Neutro,#GoleoElEquipo,139,1247,21,21,0.1511
482,233,13,28,1,1,Positivo,#FutbolTotal,360,3471,71,56,0.1972
483,274,9,19,4,2,Positivo,#VamosSeleccion,246,2018,48,40,0.1951
484,12,4,9,5,15,Positivo,#Mundial2026,83,1168,10,11,0.1205
485,327,5,12,2,18,Positivo,#FutbolTotal,264,2860,43,13,0.1629
486,120,3,7,1,15,Positivo,#Campeones,92,873,13,8,0.1413
487,337,3,7,3,19,Neutro,#Campeones,471,4795,77,84,0.1635
488,308,5,11,2,18,Neutro,#FutbolTotal,94,1165,5,16,0.0532
489,21,7,16,5,6,Positivo,#Mundial2026,265,3172,51,46,0.1925
490,22,5,12,1,17,Positivo,#Mundial2026,74,819,18,8,0.2432
491,100,15,32,5,20,Negativo,#Campeones,213,2423,50,15,0.2347
492,294,15,31,1,20,Positivo,#Mundial2026,64,878,6,11,0.0938
493,230,7,16,4,4,Positivo,#Campeones,546,7475,53,31,0.0971
494,334,10,22,5,17,Negativo,#VamosSeleccion,135,1109,19,15,0.1407
495,305,11,23,4,8,Negativo,#FanaticoDelFutbol,426,4144,74,15,0.1737
496,4,7,15,2,6,Neutro,#Mundial2026,110,1631,22,10,0.2
497,356,1,1,4,2,Negativo,#GoleoElEquipo,88,827,16,14,0.1818
498,12,6,13,2,17,Neutro,#FutbolTotal,98,1103,18,14,0.1837
499,141,11,23,1,10,Positivo,#RumboAlMundial,305,3199,21,30,0.0689
500,224,5,12,4,18,Positivo,#FutbolTotal,258,2585,61,17,0.2364
501,140,13,27,1,9,Positivo,#FanaticoDelFutbol,144,1871,8,3,0.0556
502,29,14,30,2,1,Positivo,#RumboAlMundial,134,1873,27,12,0.2015
503,17,5,12,2,17,Positivo,#FanaticoDelFutbol,117,1075,7,17,0.0598
504,211,4,10,3,13,Positivo,#Mundial2026,772,11332,52,26,0.0674
505,277,1,2,1,5,Negativo,#GoleoElEquipo,224,3071,48,32,0.2143
506,309,5,11,1,20,Neutro,#RumboAlMundial,48,629,4,8,0.0833
507,315,9,20,1,7,Neutro,#FutbolTotal,33,425,2,4,0.0606
508,235,11,23,4,18,Neutro,#RumboAlMundial,98,1174,14,16,0.1429
509,202,12,26,4,11,Neutro,#VamosSeleccion,229,3281,42,35,0.1834
510,166,9,20,2,7,Positivo,#GoleoElEquipo,66,615,14,9,0.2121
511,311,4,9,5,16,Positivo,#VamosSeleccion,553,4429,52,99,0.094
512,1,15,31,4,19,Positivo,#FutbolTotal,210,2332,17,28,0.081
513,120,7,16,1,10,Positivo,#FutbolTotal,521,6183,108,92,0.2073
514,138,15,32,1,16,Positivo,#Mundial2026,410,3519,52,33,0.1268
515,282,4,9,2,1,Neutro,#Campeones,20,294,3,2,0.15
516,281,13,28,1,3,Positivo,#Mundial2026,792,6515,177,18,0.2235
517,218,4,10,1,15,Neutro,#FutbolTotal,20,177,1,2,0.05
518,145,2,4,5,13,Neutro,#Campeones,225,3143,49,26,0.2178
519,317,2,5,2,18,Negativo,#FutbolTotal,351,4450,75,53,0.2137
520,288,1,3,1,1,Neutro,#FanaticoDelFutbol,93,786,11,12,0.1183
521,73,9,19,2,7,Positivo,#DiaDePartido,135,2004,18,16,0.1333
522,189,4,9,1,16,Negativo,#VamosSeleccion,150,1204,21,11,0.14
523,283,12,25,1,17,Negativo,#GoleoElEquipo,545,6126,69,17,0.1266
524,358,5,12,2,17,Positivo,#DiaDePartido,295,4106,31,40,0.1051
525,115,9,20,1,8,Negativo,#GoleoElEquipo,244,2960,48,23,0.1967
526,355,9,19,5,2,Neutro,#FutbolTotal,108,905,7,9,0.0648
527,346,13,28,5,11,Neutro,#FanaticoDelFutbol,610,5192,116,66,0.1902
528,62,3,8,5,8,Positivo,#FanaticoDelFutbol,70,597,12,2,0.1714
529,43,5,12,3,17,Negativo,#VamosSeleccion,88,1029,8,7,0.0909
530,352,7,16,2,4,Positivo,#Mundial2026,2359,25999,218,284,0.0924
531,169,4,10,1,16,Neutro,#GoleoElEquipo,1375,17643,267,150,0.1942
532,203,11,24,5,11,Positivo,#Mundial2026,94,1262,10,6,0.1064
533,174,3,8,2,8,Neutro,#DiaDePartido,76,928,3,7,0.0395
534,301,1,3,2,2,Neutro,#FanaticoDelFutbol,229,3083,53,7,0.2314
535,110,14,29,1,15,Positivo,#Mundial2026,414,4538,22,44,0.0531
536,148,1,1,3,2,Neutro,#VamosSeleccion,79,754,14,3,0.1772
537,113,5,12,2,18,Neutro,#DiaDePartido,128,1745,7,7,0.0547
538,344,13,28,3,1,Positivo,#GoleoElEquipo,33,301,3,1,0.0909
539,193,2,4,1,4,Neutro,#VamosSeleccion,134,1454,20,18,0.1493
540,77,2,6,3,3,Positivo,#VamosSeleccion,115,1109,27,10,0.2348
541,103,12,26,2,16,Positivo,#FutbolTotal,195,1844,34,6,0.1744
542,1,12,25,1,19,Positivo,#GoleoElEquipo,170,1522,38,9,0.2235
543,267,1,3,1,19,Positivo,#FanaticoDelFutbol,913,12924,149,31,0.1632
544,75,7,16,5,5,Positivo,#Mundial2026,449,5620,97,77,0.216
545,251,4,10,1,16,Positivo,#DiaDePartido,236,3057,28,17,0.1186
546,324,4,9,5,15,Positivo,#Campeones,568,8493,45,37,0.0792
547,139,9,19,4,8,Neutro,#VamosSeleccion,75,930,10,3,0.1333
548,268,1,1,3,3,Neutro,#Mundial2026,99,1386,21,8,0.2121
549,274,14,29,1,13,Neutro,#DiaDePartido,277,2662,66,12,0.2383
550,182,8,18,2,14,Neutro,#GoleoElEquipo,141,2053,22,21,0.156
551,8,11,24,1,8,Neutro,#RumboAlMundial,110,1354,7,13,0.0636
552,112,5,11,5,17,Negativo,#RumboAlMundial,40,387,6,6,0.15
553,167,9,20,1,7,Neutro,#Mundial2026,312,2907,49,42,0.1571
554,42,1,2,1,7,Positivo,#FanaticoDelFutbol,80,697,17,3,0.2125
555,152,6,13,2,3,Positivo,#FanaticoDelFutbol,90,825,7,6,0.0778
556,184,1,2,4,7,Neutro,#GoleoElEquipo,93,1273,12,13,0.129
557,362,1,3,1,10,Positivo,#RumboAlMundial,632,6674,83,75,0.1313
558,126,10,21,2,13,Positivo,#Mundial2026,650,5261,34,73,0.0523
559,322,14,29,4,12,Positivo,#RumboAlMundial,380,4793,32,22,0.0842
560,129,1,3,4,16,Neutro,#FanaticoDelFutbol,40,397,7,2,0.175
561,223,4,10,5,16,Positivo,#FanaticoDelFutbol,138,1365,27,19,0.1957
562,20,9,19,2,7,Negativo,#VamosSeleccion,627,6074,43,54,0.0686
563,365,2,5,1,15,Neutro,#Mundial2026,66,652,4,7,0.0606
564,232,9,20,5,9,Positivo,#VamosSeleccion,285,3878,26,39,0.0912
565,144,4,9,1,12,Negativo,#FanaticoDelFutbol,79,1163,12,2,0.1519
566,336,11,23,4,11,Positivo,#Campeones,39,513,4,1,0.1026
567,173,1,3,1,1,Positivo,#FanaticoDelFutbol,210,3077,16,22,0.0762
568,330,1,3,5,8,Positivo,#FutbolTotal,119,1595,11,10,0.0924
569,41,1,2,1,11,Neutro,#Campeones,98,1311,12,13,0.1224
570,238,4,9,2,16,Positivo,#RumboAlMundial,76,841,14,8,0.1842
571,320,8,17,1,13,Positivo,#FutbolTotal,1218,16181,107,94,0.0878
572,247,9,20,1,17,Neutro,#Campeones,83,956,10,3,0.1205
573,227,14,29,2,16,Positivo,#Mundial2026,52,595,6,6,0.1154
574,189,5,11,2,17,Positivo,#Campeones,96,1096,23,16,0.2396
575,169,8,18,4,19,Positivo,#FutbolTotal,97,1329,13,14,0.134
576,266,1,1,1,19,Negativo,#FutbolTotal,244,2286,50,18,0.2049
577,294,3,8,3,18,Negativo,#VamosSeleccion,3931,55925,530,504,0.1348
578,251,11,24,2,11,Neutro,#FutbolTotal,114,1219,21,10,0.1842
579,246,7,14,3,5,Negativo,#Mundial2026,121,1670,12,19,0.0992
580,60,1,1,5,17,Neutro,#Mundial2026,232,2533,27,41,0.1164
581,83,1,1,5,3,Neutro,#Mundial2026,134,1391,17,17,0.1269
582,98,4,9,4,6,Negativo,#Campeones,136,1441,27,4,0.1985
583,301,11,23,1,11,Positivo,#DiaDePartido,471,4239,42,42,0.0892
584,205,9,20,2,9,Positivo,#GoleoElEquipo,72,1040,15,7,0.2083
585,158,9,19,2,8,Negativo,#DiaDePartido,31,289,5,5,0.1613
586,141,5,11,4,17,Neutro,#RumboAlMundial,455,3858,63,24,0.1385
587,356,11,24,2,11,Positivo,#FanaticoDelFutbol,697,8210,121,69,0.1736
588,204,1,3,2,5,Neutro,#GoleoElEquipo,233,3244,38,31,0.1631
589,315,15,32,5,20,Negativo,#RumboAlMundial,406,5334,46,62,0.1133
590,42,7,16,5,11,Neutro,#FutbolTotal,467,5576,45,52,0.0964
591,29,1,1,1,3,Positivo,#FutbolTotal,220,3120,48,24,0.2182
592,345,1,2,3,1,Positivo,#Mundial2026,259,3681,34,21,0.1313
593,42,9,19,4,9,Neutro,#RumboAlMundial,172,2438,35,15,0.2035
594,6,15,31,1,20,Negativo,#GoleoElEquipo,218,3186,28,24,0.1284
595,95,1,1,1,11,Neutro,#VamosSeleccion,25,319,4,2,0.16
596,246,5,12,1,18,Positivo,#Campeones,313,3170,19,40,0.0607
597,291,1,3,1,19,Positivo,#Mundial2026,77,1127,6,3,0.0779
598,169,14,30,3,18,Neutro,#Mundial2026,202,2736,50,13,0.2475
599,104,4,9,1,16,Neutro,#Mundial2026,26,230,5,1,0.1923
600,342,10,22,2,12,Neutro,#FanaticoDelFutbol,79,1096,18,12,0.2278
601,321,1,1,1,10,Neutro,#GoleoElEquipo,113,1505,13,18,0.115
602,156,5,12,1,8,Positivo,#FutbolTotal,296,2844,61,34,0.2061
603,139,3,8,2,20,Negativo,#VamosSeleccion,539,6102,36,58,0.0668
604,175,5,12,5,16,Negativo,#VamosSeleccion,556,7013,116,43,0.2086
605,132,5,11,2,17,Positivo,#Mundial2026,279,2585,41,32,0.147
606,70,2,5,4,4,Positivo,#GoleoElEquipo,413,5490,65,71,0.1574
607,167,15,32,3,5,Positivo,#FutbolTotal,206,2525,31,31,0.1505
608,292,12,25,5,7,Neutro,#GoleoElEquipo,88,955,16,5,0.1818
609,327,1,3,2,1,Neutro,#GoleoElEquipo,45,477,3,7,0.0667
610,168,1,1,1,1,Neutro,#Mundial2026,327,4804,53,20,0.1621
611,292,6,13,2,16,Positivo,#VamosSeleccion,419,4507,63,59,0.1504
612,280,13,27,2,6,Positivo,#Mundial2026,1200,14149,98,176,0.0817
613,140,7,16,4,5,Positivo,#VamosSeleccion,700,8466,165,81,0.2357
614,21,1,1,1,15,Negativo,#VamosSeleccion,678,6641,108,87,0.1593
615,295,12,26,1,17,Negativo,#FanaticoDelFutbol,582,7570,114,25,0.1959
616,296,1,3,5,12,Negativo,#DiaDePartido,850,12413,89,39,0.1047
617,64,7,14,2,4,Negativo,#FutbolTotal,177,1980,19,4,0.1073
618,343,5,11,4,17,Positivo,#Campeones,315,2591,47,21,0.1492
619,359,2,5,5,3,Negativo,#FanaticoDelFutbol,422,3810,84,57,0.1991
620,2,14,29,1,20,Positivo,#FanaticoDelFutbol,1154,16279,205,193,0.1776
621,92,9,20,3,2,Negativo,#FutbolTotal,104,1489,9,17,0.0865
622,50,4,10,3,3,Negativo,#Mundial2026,40,438,9,4,0.225
623,338,11,23,4,11,Negativo,#RumboAlMundial,403,5537,47,48,0.1166
624,221,5,11,2,8,Neutro,#GoleoElEquipo,78,918,13,6,0.1667
625,243,10,21,1,4,Positivo,#GoleoElEquipo,583,5923,139,68,0.2384
626,68,12,26,2,19,Positivo,#VamosSeleccion,348,4738,23,18,0.0661
627,45,5,12,5,17,Positivo,#Mundial2026,305,3077,65,8,0.2131
628,27,9,20,1,7,Neutro,#RumboAlMundial,1586,14562,119,219,0.075
629,155,1,1,1,15,Neutro,#Mundial2026,23,340,4,3,0.1739
630,228,1,3,4,2,Positivo,#Mundial2026,475,5806,106,64,0.2232
631,64,15,32,2,20,Positivo,#FutbolTotal,150,1828,37,19,0.2467
632,187,7,15,2,4,Positivo,#Campeones,31,374,3,0,0.0968
633,60,15,31,4,20,Negativo,#RumboAlMundial,33,348,2,5,0.0606
634,93,5,11,5,18,Positivo,#Mundial2026,67,952,4,3,0.0597
635,270,2,5,2,18,Negativo,#Mundial2026,193,1888,39,20,0.2021
636,214,9,19,2,8,Neutro,#Mundial2026,419,5016,59,45,0.1408
637,113,9,20,5,9,Negativo,#FutbolTotal,131,1159,22,5,0.1679
638,350,2,4,1,11,Positivo,#FutbolTotal,353,3017,39,42,0.1105
639,65,1,3,3,1,Neutro,#VamosSeleccion,152,2161,10,20,0.0658
640,94,1,1,5,1,Positivo,#Campeones,83,811,6,14,0.0723
641,183,4,9,4,2,Neutro,#Mundial2026,869,12667,95,37,0.1093
642,336,2,6,1,17,Positivo,#FutbolTotal,259,3295,23,15,0.0888
643,347,1,1,4,19,Neutro,#FutbolTotal,59,515,5,5,0.0847
644,22,9,19,1,9,Neutro,#DiaDePartido,750,11078,61,81,0.0813
645,209,10,21,3,13,Positivo,#GoleoElEquipo,542,6317,69,26,0.1273
646,199,5,12,3,15,Positivo,#RumboAlMundial,220,2839,23,20,0.1045
647,4,9,20,5,7,Neutro,#FanaticoDelFutbol,76,698,11,13,0.1447
648,332,6,13,2,4,Neutro,#Mundial2026,39,556,9,3,0.2308
649,189,4,10,2,17,Positivo,#FutbolTotal,296,3147,37,21,0.125
650,231,9,20,1,7,Negativo,#GoleoElEquipo,280,3140,65,20,0.2321
651,89,7,14,5,14,Positivo,#VamosSeleccion,113,1423,10,7,0.0885
652,49,5,12,2,10,Neutro,#FanaticoDelFutbol,911,9195,219,31,0.2404
653,169,12,25,1,2,Neutro,#Mundial2026,121,1104,25,14,0.2066
654,84,4,10,2,17,Positivo,#RumboAlMundial,243,3145,52,13,0.214
655,15,5,12,1,17,Positivo,#RumboAlMundial,31,381,2,5,0.0645
656,357,7,16,1,7,Negativo,#VamosSeleccion,235,2893,48,17,0.2043
657,117,5,11,5,15,Neutro,#GoleoElEquipo,28,337,1,1,0.0357
658,218,9,19,2,1,Positivo,#FanaticoDelFutbol,346,3595,73,17,0.211
659,113,12,26,2,11,Negativo,#VamosSeleccion,154,2302,15,18,0.0974
660,172,12,26,2,19,Neutro,#FutbolTotal,64,596,3,2,0.0469
661,139,7,14,5,6,Neutro,#DiaDePartido,110,1278,11,14,0.1
662,82,4,9,2,15,Positivo,#FutbolTotal,661,9309,125,113,0.1891
663,99,14,29,4,12,Positivo,#GoleoElEquipo,57,613,4,3,0.0702
664,196,3,7,2,12,Neutro,#DiaDePartido,1330,19267,83,176,0.0624
665,52,4,10,5,15,Positivo,#GoleoElEquipo,64,672,11,10,0.1719
666,261,9,20,5,20,Positivo,#FanaticoDelFutbol,204,2181,17,21,0.0833
667,69,5,11,1,13,Negativo,#FutbolTotal,99,1311,10,12,0.101
668,113,4,9,5,15,Negativo,#VamosSeleccion,259,2304,35,30,0.1351
669,265,9,19,5,8,Negativo,#VamosSeleccion,124,1018,9,9,0.0726
670,108,5,12,3,7,Negativo,#Campeones,102,1438,12,2,0.1176
671,129,3,7,2,13,Neutro,#Mundial2026,170,1457,22,6,0.1294
672,115,6,13,2,16,Positivo,#VamosSeleccion,108,1082,10,16,0.0926
673,49,15,32,5,20,Neutro,#FutbolTotal,246,2592,47,22,0.1911
674,97,5,12,2,18,Neutro,#DiaDePartido,566,5314,73,56,0.129
675,146,1,1,2,1,Positivo,#FutbolTotal,99,1110,22,17,0.2222
676,173,7,14,2,4,Positivo,#VamosSeleccion,170,1480,41,17,0.2412
677,310,9,20,2,8,Negativo,#RumboAlMundial,31,393,4,4,0.129
678,335,7,15,2,10,Positivo,#GoleoElEquipo,1871,18857,403,70,0.2154
679,45,12,26,2,19,Positivo,#Mundial2026,178,2297,19,5,0.1067
680,155,1,1,2,3,Negativo,#FanaticoDelFutbol,37,303,7,4,0.1892
681,2,1,3,4,5,Positivo,#GoleoElEquipo,195,1848,43,31,0.2205
682,329,1,2,3,13,Neutro,#DiaDePartido,117,1014,8,5,0.0684
683,36,1,2,3,2,Neutro,#Campeones,393,4274,31,32,0.0789
684,1,1,1,3,3,Neutro,#RumboAlMundial,265,3823,30,43,0.1132
685,153,9,19,2,5,Neutro,#FanaticoDelFutbol,151,1307,13,16,0.0861
686,56,9,20,2,7,Neutro,#VamosSeleccion,359,3398,47,20,0.1309
687,182,5,12,1,9,Positivo,#RumboAlMundial,115,1416,8,2,0.0696
688,65,4,9,1,15,Negativo,#Mundial2026,152,1368,18,25,0.1184
689,286,5,11,4,18,Positivo,#VamosSeleccion,602,8634,77,96,0.1279
690,21,8,17,5,14,Positivo,#FutbolTotal,64,762,7,7,0.1094
691,362,5,12,3,18,Neutro,#Mundial2026,73,720,4,2,0.0548
692,51,7,16,2,15,Positivo,#VamosSeleccion,164,2447,17,7,0.1037
